candidate_id,rule,source_evidence_direction,source_significance,graph_direction,source_support_polarity,source_supported_direction,source_alignment_status,predicate
GCA3-f32dc3c052c1266c7e8bbe47,gca/3.0/evidence-statement,Does Not Support,Sensitivity/Response,SENSITIVITY,DOES_NOT_SUPPORT_ASSERTION,,SOURCE_DOES_NOT_SUPPORT,has_evidence_statement
GCA3-29dddf69c5f3d4550c959cf8,gca/3.0/evidence-to-intervention,Does Not Support,Sensitivity/Response,SENSITIVITY,DOES_NOT_SUPPORT_ASSERTION,,SOURCE_DOES_NOT_SUPPORT,associated_with_sensitivity_to
GCA3-ea252cf6f81c8c08d647af43,gca/3.0/evidence-statement,Supports,Resistance,RESISTANCE,SUPPORTS_ASSERTION,RESISTANCE,SOURCE_ALIGNED,has_evidence_statement
GCA3-73def4797efe0e9943fbb941,gca/3.0/evidence-to-intervention,Supports,Resistance,RESISTANCE,SUPPORTS_ASSERTION,RESISTANCE,SOURCE_ALIGNED,associated_with_resistance_to
GCA3-3c38ff05c0666b3d339ad293,gca/3.0/evidence-statement,Supports,Predisposition,PREDISPOSITION,SUPPORTS_ASSERTION,PREDISPOSITION,SOURCE_ALIGNED,has_evidence_statement
GCA3-f1725663616daaff7ab6d26c,gca/3.0/evidence-statement,Supports,Positive,POSITIVE,SUPPORTS_ASSERTION,POSITIVE,SOURCE_ALIGNED,has_evidence_statement
GCA3-6209dd20e96aa5e5cd4c244e,gca/3.0/evidence-statement,Supports,Positive,POSITIVE,SUPPORTS_ASSERTION,POSITIVE,SOURCE_ALIGNED,has_evidence_statement
GCA3-614c01b086e86868d04c0caa,gca/3.0/evidence-statement,Supports,Positive,POSITIVE,SUPPORTS_ASSERTION,POSITIVE,SOURCE_ALIGNED,has_evidence_statement
GCA3-62cfe904076c00d9d96f45cf,gca/3.0/evidence-statement,Supports,Negative,NEGATIVE,SUPPORTS_ASSERTION,NEGATIVE,SOURCE_ALIGNED,has_evidence_statement
GCA3-d971adc2249b6f3fb9f82225,gca/3.0/evidence-statement,Supports,Poor Outcome,POOR_OUTCOME,SUPPORTS_ASSERTION,POOR_OUTCOME,SOURCE_ALIGNED,has_evidence_statement
GCA3-cd5bf4f3d81368fccff32da8,gca/3.0/evidence-statement,Supports,Sensitivity/Response,SENSITIVITY,SUPPORTS_ASSERTION,SENSITIVITY,SOURCE_ALIGNED,has_evidence_statement
GCA3-2f84d7cd8e667af1faa8a62b,gca/3.0/evidence-to-intervention,Supports,Sensitivity/Response,SENSITIVITY,SUPPORTS_ASSERTION,SENSITIVITY,SOURCE_ALIGNED,associated_with_sensitivity_to
GCA3-81fbd3629b72faf7704c5cbf,gca/3.0/evidence-statement,Supports,Sensitivity/Response,SENSITIVITY,SUPPORTS_ASSERTION,SENSITIVITY,SOURCE_ALIGNED,has_evidence_statement
GCA3-37229b12443f00cd9d70595c,gca/3.0/evidence-to-intervention,Supports,Sensitivity/Response,SENSITIVITY,SUPPORTS_ASSERTION,SENSITIVITY,SOURCE_ALIGNED,associated_with_sensitivity_to
GCA3-e3101c0ea080e6241c94886d,gca/3.0/evidence-statement,Supports,Sensitivity/Response,SENSITIVITY,SUPPORTS_ASSERTION,SENSITIVITY,SOURCE_ALIGNED,has_evidence_statement
GCA3-18897f2c7771d52cf3c4bf86,gca/3.0/evidence-to-intervention,Supports,Sensitivity/Response,SENSITIVITY,SUPPORTS_ASSERTION,SENSITIVITY,SOURCE_ALIGNED,associated_with_sensitivity_to
GCA3-506aaf6883cfafcf98d27ce2,gca/3.0/evidence-statement,Supports,Sensitivity/Response,SENSITIVITY,SUPPORTS_ASSERTION,SENSITIVITY,SOURCE_ALIGNED,has_evidence_statement
GCA3-dccb81cf2ffc0e659e96273f,gca/3.0/evidence-to-intervention,Supports,Sensitivity/Response,SENSITIVITY,SUPPORTS_ASSERTION,SENSITIVITY,SOURCE_ALIGNED,associated_with_sensitivity_to
GCA3-332de84df1839dc746515454,gca/3.0/evidence-statement,Supports,Sensitivity/Response,SENSITIVITY,SUPPORTS_ASSERTION,SENSITIVITY,SOURCE_ALIGNED,has_evidence_statement
GCA3-691f09c75d6a16cdfe01b4c8,gca/3.0/evidence-to-intervention,Supports,Sensitivity/Response,SENSITIVITY,SUPPORTS_ASSERTION,SENSITIVITY,SOURCE_ALIGNED,associated_with_sensitivity_to
GCA3-a2f03fbb59f1f04a0b0b5a3b,gca/3.0/evidence-statement,Supports,Sensitivity/Response,SENSITIVITY,SUPPORTS_ASSERTION,SENSITIVITY,SOURCE_ALIGNED,has_evidence_statement
GCA3-b570a6ff71fa674e4aa74b38,gca/3.0/evidence-to-intervention,Supports,Sensitivity/Response,SENSITIVITY,SUPPORTS_ASSERTION,SENSITIVITY,SOURCE_ALIGNED,associated_with_sensitivity_to
GCA3-2f489565cb08d755fd0251a9,gca/3.0/evidence-statement,Supports,Positive,POSITIVE,SUPPORTS_ASSERTION,POSITIVE,SOURCE_ALIGNED,has_evidence_statement
GCA3-232509af82e5c65a24b023b3,gca/3.0/evidence-statement,Supports,Positive,POSITIVE,SUPPORTS_ASSERTION,POSITIVE,SOURCE_ALIGNED,has_evidence_statement
GCA3-98a2972717b70329ffab390b,gca/3.0/evidence-statement,Supports,Positive,POSITIVE,SUPPORTS_ASSERTION,POSITIVE,SOURCE_ALIGNED,has_evidence_statement
GCA3-71c4776c62a58c684e641fc7,gca/3.0/evidence-statement,Supports,Positive,POSITIVE,SUPPORTS_ASSERTION,POSITIVE,SOURCE_ALIGNED,has_evidence_statement
GCA3-1329579add2461327129b3ff,gca/3.0/evidence-statement,Does Not Support,Resistance,RESISTANCE,DOES_NOT_SUPPORT_ASSERTION,,SOURCE_DOES_NOT_SUPPORT,has_evidence_statement
GCA3-9a4fbab931ef22e85ba16220,gca/3.0/evidence-to-intervention,Does Not Support,Resistance,RESISTANCE,DOES_NOT_SUPPORT_ASSERTION,,SOURCE_DOES_NOT_SUPPORT,associated_with_resistance_to
GCA3-f697ecb66360d3e320fc367d,gca/3.0/evidence-statement,Supports,Resistance,RESISTANCE,SUPPORTS_ASSERTION,RESISTANCE,SOURCE_ALIGNED,has_evidence_statement
GCA3-30b1d105e1ae68714f34f4e8,gca/3.0/evidence-to-intervention,Supports,Resistance,RESISTANCE,SUPPORTS_ASSERTION,RESISTANCE,SOURCE_ALIGNED,associated_with_resistance_to
GCA3-03d8c52fb1577715d33703e3,gca/3.0/evidence-statement,Supports,Resistance,RESISTANCE,SUPPORTS_ASSERTION,RESISTANCE,SOURCE_ALIGNED,has_evidence_statement
GCA3-c822df1ad48cb73a8d2b2327,gca/3.0/evidence-to-intervention,Supports,Resistance,RESISTANCE,SUPPORTS_ASSERTION,RESISTANCE,SOURCE_ALIGNED,associated_with_resistance_to
GCA3-d809d2a07341732031cd6018,gca/3.0/evidence-statement,Supports,Sensitivity/Response,SENSITIVITY,SUPPORTS_ASSERTION,SENSITIVITY,SOURCE_ALIGNED,has_evidence_statement
GCA3-151aa8066f5403d6edd86e2b,gca/3.0/evidence-to-intervention,Supports,Sensitivity/Response,SENSITIVITY,SUPPORTS_ASSERTION,SENSITIVITY,SOURCE_ALIGNED,associated_with_sensitivity_to
GCA3-162116716e248332583ede9f,gca/3.0/evidence-statement,Supports,Sensitivity/Response,SENSITIVITY,SUPPORTS_ASSERTION,SENSITIVITY,SOURCE_ALIGNED,has_evidence_statement
GCA3-f45b2029e7c3cc074ad4c6a6,gca/3.0/evidence-to-intervention,Supports,Sensitivity/Response,SENSITIVITY,SUPPORTS_ASSERTION,SENSITIVITY,SOURCE_ALIGNED,associated_with_sensitivity_to
GCA3-f049faceb5fab401c30c1be0,gca/3.0/evidence-statement,Supports,Sensitivity/Response,SENSITIVITY,SUPPORTS_ASSERTION,SENSITIVITY,SOURCE_ALIGNED,has_evidence_statement
GCA3-4751b39a05a4199fd40a2893,gca/3.0/evidence-to-intervention,Supports,Sensitivity/Response,SENSITIVITY,SUPPORTS_ASSERTION,SENSITIVITY,SOURCE_ALIGNED,associated_with_sensitivity_to
GCA3-f649b6682cfb6e1828abd550,gca/3.0/evidence-statement,Supports,Sensitivity/Response,SENSITIVITY,SUPPORTS_ASSERTION,SENSITIVITY,SOURCE_ALIGNED,has_evidence_statement
GCA3-51aca30414e8a64144493732,gca/3.0/evidence-statement,Supports,Sensitivity/Response,SENSITIVITY,SUPPORTS_ASSERTION,SENSITIVITY,SOURCE_ALIGNED,has_evidence_statement
GCA3-c3985ff0d74eda8255582e15,gca/3.0/evidence-statement,Supports,Sensitivity/Response,SENSITIVITY,SUPPORTS_ASSERTION,SENSITIVITY,SOURCE_ALIGNED,has_evidence_statement
GCA3-58ca5422c0988790a158bc04,gca/3.0/evidence-statement,Supports,Sensitivity/Response,SENSITIVITY,SUPPORTS_ASSERTION,SENSITIVITY,SOURCE_ALIGNED,has_evidence_statement
GCA3-daab703518c73b168fb317b4,gca/3.0/evidence-statement,Supports,Sensitivity/Response,SENSITIVITY,SUPPORTS_ASSERTION,SENSITIVITY,SOURCE_ALIGNED,has_evidence_statement
GCA3-2f4a6a93410082ea7e9110d1,gca/3.0/evidence-statement,Supports,Sensitivity/Response,SENSITIVITY,SUPPORTS_ASSERTION,SENSITIVITY,SOURCE_ALIGNED,has_evidence_statement
GCA3-62014b5d2d69c85b905cf6e6,gca/3.0/evidence-statement,Supports,Resistance,RESISTANCE,SUPPORTS_ASSERTION,RESISTANCE,SOURCE_ALIGNED,has_evidence_statement
GCA3-ea5db36629bb126ad728de7c,gca/3.0/evidence-statement,Supports,Sensitivity/Response,SENSITIVITY,SUPPORTS_ASSERTION,SENSITIVITY,SOURCE_ALIGNED,has_evidence_statement
GCA3-048aa10e4abb5156d35e3725,gca/3.0/evidence-to-intervention,Supports,Sensitivity/Response,SENSITIVITY,SUPPORTS_ASSERTION,SENSITIVITY,SOURCE_ALIGNED,associated_with_sensitivity_to
GCA3-95c2bde9ef3dd7286ac13f3d,gca/3.0/evidence-statement,Supports,Resistance,RESISTANCE,SUPPORTS_ASSERTION,RESISTANCE,SOURCE_ALIGNED,has_evidence_statement
GCA3-2d399e6a497ce06ab4875996,gca/3.0/evidence-to-intervention,Supports,Resistance,RESISTANCE,SUPPORTS_ASSERTION,RESISTANCE,SOURCE_ALIGNED,associated_with_resistance_to
GCA3-7ab7710dd14a97fb08f93d28,gca/3.0/evidence-statement,Supports,Positive,POSITIVE,SUPPORTS_ASSERTION,POSITIVE,SOURCE_ALIGNED,has_evidence_statement
GCA3-918466442bf9e646d4454d7a,gca/3.0/evidence-statement,Supports,Predisposition,PREDISPOSITION,SUPPORTS_ASSERTION,PREDISPOSITION,SOURCE_ALIGNED,has_evidence_statement
GCA3-f9a44f112aea98531da387e5,gca/3.0/evidence-statement,Supports,Resistance,RESISTANCE,SUPPORTS_ASSERTION,RESISTANCE,SOURCE_ALIGNED,has_evidence_statement
GCA3-900b50d5c3f051ad21be4fe9,gca/3.0/evidence-to-intervention,Supports,Resistance,RESISTANCE,SUPPORTS_ASSERTION,RESISTANCE,SOURCE_ALIGNED,associated_with_resistance_to
GCA3-eb4715c9b9b3d54a514ccee6,gca/3.0/evidence-statement,Supports,Resistance,RESISTANCE,SUPPORTS_ASSERTION,RESISTANCE,SOURCE_ALIGNED,has_evidence_statement
GCA3-2fe121cb01a3f0aa2ac31d36,gca/3.0/evidence-to-intervention,Supports,Resistance,RESISTANCE,SUPPORTS_ASSERTION,RESISTANCE,SOURCE_ALIGNED,associated_with_resistance_to
GCA3-34c874d653594bbc1e8c082a,gca/3.0/evidence-statement,Supports,Resistance,RESISTANCE,SUPPORTS_ASSERTION,RESISTANCE,SOURCE_ALIGNED,has_evidence_statement
GCA3-525aad8fe5a8088c7b64c36b,gca/3.0/evidence-to-intervention,Supports,Resistance,RESISTANCE,SUPPORTS_ASSERTION,RESISTANCE,SOURCE_ALIGNED,associated_with_resistance_to
GCA3-4d4edba9f66db61347882507,gca/3.0/evidence-statement,Supports,Resistance,RESISTANCE,SUPPORTS_ASSERTION,RESISTANCE,SOURCE_ALIGNED,has_evidence_statement
GCA3-9fb7d9722ddd368ce5ad0dc7,gca/3.0/evidence-to-intervention,Supports,Resistance,RESISTANCE,SUPPORTS_ASSERTION,RESISTANCE,SOURCE_ALIGNED,associated_with_resistance_to
GCA3-ac46cec5da7cac9bf9087e44,gca/3.0/evidence-statement,Supports,Resistance,RESISTANCE,SUPPORTS_ASSERTION,RESISTANCE,SOURCE_ALIGNED,has_evidence_statement
GCA3-154fce4bc3c629d7a4a92fdc,gca/3.0/evidence-to-intervention,Supports,Resistance,RESISTANCE,SUPPORTS_ASSERTION,RESISTANCE,SOURCE_ALIGNED,associated_with_resistance_to
GCA3-44afda3a51b89a4cb895570c,gca/3.0/evidence-statement,Supports,Positive,POSITIVE,SUPPORTS_ASSERTION,POSITIVE,SOURCE_ALIGNED,has_evidence_statement
GCA3-2edc580e3707481bd93be1f4,gca/3.0/evidence-statement,Supports,Positive,POSITIVE,SUPPORTS_ASSERTION,POSITIVE,SOURCE_ALIGNED,has_evidence_statement
GCA3-728f0f0fc02bd10e0fff7242,gca/3.0/evidence-statement,Supports,Positive,POSITIVE,SUPPORTS_ASSERTION,POSITIVE,SOURCE_ALIGNED,has_evidence_statement
GCA3-b307f0fc5642e23231e1cb36,gca/3.0/evidence-statement,Supports,Positive,POSITIVE,SUPPORTS_ASSERTION,POSITIVE,SOURCE_ALIGNED,has_evidence_statement
GCA3-2129e00c1290b235ee41cbb7,gca/3.0/evidence-statement,Supports,Positive,POSITIVE,SUPPORTS_ASSERTION,POSITIVE,SOURCE_ALIGNED,has_evidence_statement
GCA3-9d6c10e67a1dcc08ef7dc902,gca/3.0/evidence-statement,Supports,Positive,POSITIVE,SUPPORTS_ASSERTION,POSITIVE,SOURCE_ALIGNED,has_evidence_statement
GCA3-b7fc5937bc656c79496d8345,gca/3.0/evidence-statement,Supports,Positive,POSITIVE,SUPPORTS_ASSERTION,POSITIVE,SOURCE_ALIGNED,has_evidence_statement
GCA3-d409ae54a7aa6ec139d7dc85,gca/3.0/evidence-statement,Supports,Positive,POSITIVE,SUPPORTS_ASSERTION,POSITIVE,SOURCE_ALIGNED,has_evidence_statement
GCA3-17aad0540331aee2f0a6042c,gca/3.0/evidence-statement,Supports,Positive,POSITIVE,SUPPORTS_ASSERTION,POSITIVE,SOURCE_ALIGNED,has_evidence_statement
GCA3-92bfa363f3967ed48105d2d5,gca/3.0/evidence-statement,Supports,Positive,POSITIVE,SUPPORTS_ASSERTION,POSITIVE,SOURCE_ALIGNED,has_evidence_statement
GCA3-ab4be01fa9c1fbb206e927c2,gca/3.0/evidence-statement,Supports,Sensitivity/Response,SENSITIVITY,SUPPORTS_ASSERTION,SENSITIVITY,SOURCE_ALIGNED,has_evidence_statement
GCA3-d4a7023d5c30f1cf5738ba80,gca/3.0/evidence-to-intervention,Supports,Sensitivity/Response,SENSITIVITY,SUPPORTS_ASSERTION,SENSITIVITY,SOURCE_ALIGNED,associated_with_sensitivity_to
GCA3-76c4da01b43f8155d407d998,gca/3.0/evidence-statement,Supports,Sensitivity/Response,SENSITIVITY,SUPPORTS_ASSERTION,SENSITIVITY,SOURCE_ALIGNED,has_evidence_statement
GCA3-335f81ae7427c052a9053df3,gca/3.0/evidence-to-intervention,Supports,Sensitivity/Response,SENSITIVITY,SUPPORTS_ASSERTION,SENSITIVITY,SOURCE_ALIGNED,associated_with_sensitivity_to
GCA3-987031be292801620a0541a7,gca/3.0/evidence-statement,Supports,Resistance,RESISTANCE,SUPPORTS_ASSERTION,RESISTANCE,SOURCE_ALIGNED,has_evidence_statement
GCA3-7b6825219f356dd2e4aaa0b5,gca/3.0/evidence-to-intervention,Supports,Resistance,RESISTANCE,SUPPORTS_ASSERTION,RESISTANCE,SOURCE_ALIGNED,associated_with_resistance_to
GCA3-50231231de3439287dcb4941,gca/3.0/evidence-statement,Supports,Poor Outcome,POOR_OUTCOME,SUPPORTS_ASSERTION,POOR_OUTCOME,SOURCE_ALIGNED,has_evidence_statement
GCA3-dcd7832042e1a1848e03afa8,gca/3.0/evidence-statement,Supports,Sensitivity/Response,SENSITIVITY,SUPPORTS_ASSERTION,SENSITIVITY,SOURCE_ALIGNED,has_evidence_statement
GCA3-b105d15d66cef5ec4c371d4c,gca/3.0/evidence-to-intervention,Supports,Sensitivity/Response,SENSITIVITY,SUPPORTS_ASSERTION,SENSITIVITY,SOURCE_ALIGNED,associated_with_sensitivity_to
GCA3-359a7d3e361b814644f3a6c4,gca/3.0/evidence-statement,Supports,Resistance,RESISTANCE,SUPPORTS_ASSERTION,RESISTANCE,SOURCE_ALIGNED,has_evidence_statement
GCA3-1fc53c11b2916ce3147dfcc8,gca/3.0/evidence-to-intervention,Supports,Resistance,RESISTANCE,SUPPORTS_ASSERTION,RESISTANCE,SOURCE_ALIGNED,associated_with_resistance_to
GCA3-32fac73ddb93555bf2b8d00e,gca/3.0/evidence-statement,Does Not Support,Resistance,RESISTANCE,DOES_NOT_SUPPORT_ASSERTION,,SOURCE_DOES_NOT_SUPPORT,has_evidence_statement
GCA3-2ef4812798bbcb8998c24713,gca/3.0/evidence-to-intervention,Does Not Support,Resistance,RESISTANCE,DOES_NOT_SUPPORT_ASSERTION,,SOURCE_DOES_NOT_SUPPORT,associated_with_resistance_to
GCA3-6ab8963d784e75d1475c0606,gca/3.0/evidence-statement,Supports,Resistance,RESISTANCE,SUPPORTS_ASSERTION,RESISTANCE,SOURCE_ALIGNED,has_evidence_statement
GCA3-b886c751157492c3e6a1d216,gca/3.0/evidence-to-intervention,Supports,Resistance,RESISTANCE,SUPPORTS_ASSERTION,RESISTANCE,SOURCE_ALIGNED,associated_with_resistance_to
GCA3-d411c59151dc69ba8abd0025,gca/3.0/evidence-statement,Supports,Positive,POSITIVE,SUPPORTS_ASSERTION,POSITIVE,SOURCE_ALIGNED,has_evidence_statement
GCA3-cdce8f2774f7889d49a138d7,gca/3.0/evidence-statement,Supports,Poor Outcome,POOR_OUTCOME,SUPPORTS_ASSERTION,POOR_OUTCOME,SOURCE_ALIGNED,has_evidence_statement
GCA3-3320c682914d7c64973a3301,gca/3.0/evidence-statement,Supports,Resistance,RESISTANCE,SUPPORTS_ASSERTION,RESISTANCE,SOURCE_ALIGNED,has_evidence_statement
GCA3-2806841cf14c4cbbe7099093,gca/3.0/evidence-to-intervention,Supports,Resistance,RESISTANCE,SUPPORTS_ASSERTION,RESISTANCE,SOURCE_ALIGNED,associated_with_resistance_to
GCA3-86e9d6b37a34992d2d2929b8,gca/3.0/evidence-statement,Supports,Resistance,RESISTANCE,SUPPORTS_ASSERTION,RESISTANCE,SOURCE_ALIGNED,has_evidence_statement
GCA3-9d7abc9b5b3221b0552ab54b,gca/3.0/evidence-to-intervention,Supports,Resistance,RESISTANCE,SUPPORTS_ASSERTION,RESISTANCE,SOURCE_ALIGNED,associated_with_resistance_to
GCA3-521e83b720c187a9509cfbb1,gca/3.0/evidence-statement,,,UNKNOWN,NOT_REPORTED,,SOURCE_ALIGNMENT_NOT_AVAILABLE,has_evidence_statement
GCA3-f7419a952494eebda9dfd4b5,gca/3.0/evidence-statement,,,UNKNOWN,NOT_REPORTED,,SOURCE_ALIGNMENT_NOT_AVAILABLE,has_evidence_statement
GCA3-669c3ec9e9b3a209bdb1a065,gca/3.0/evidence-statement,,,UNKNOWN,NOT_REPORTED,,SOURCE_ALIGNMENT_NOT_AVAILABLE,has_evidence_statement
GCA3-4e20618c3e916cfeafb3a445,gca/3.0/evidence-statement,Supports,Positive,POSITIVE,SUPPORTS_ASSERTION,POSITIVE,SOURCE_ALIGNED,has_evidence_statement
GCA3-f96a490cb8558a3c557cbdec,gca/3.0/evidence-statement,Supports,Sensitivity/Response,SENSITIVITY,SUPPORTS_ASSERTION,SENSITIVITY,SOURCE_ALIGNED,has_evidence_statement
GCA3-df2a3759dbe84de8370794a2,gca/3.0/evidence-to-intervention,Supports,Sensitivity/Response,SENSITIVITY,SUPPORTS_ASSERTION,SENSITIVITY,SOURCE_ALIGNED,associated_with_sensitivity_to
GCA3-d87210563d746e540bf80351,gca/3.0/evidence-statement,Supports,Positive,POSITIVE,SUPPORTS_ASSERTION,POSITIVE,SOURCE_ALIGNED,has_evidence_statement
GCA3-0d12e6053315d4223f3b4de0,gca/3.0/evidence-statement,Supports,Resistance,RESISTANCE,SUPPORTS_ASSERTION,RESISTANCE,SOURCE_ALIGNED,has_evidence_statement
GCA3-e1883be242b1c75362c23a96,gca/3.0/evidence-to-intervention,Supports,Resistance,RESISTANCE,SUPPORTS_ASSERTION,RESISTANCE,SOURCE_ALIGNED,associated_with_resistance_to
GCA3-0870a7329d516f6cb79ae234,gca/3.0/evidence-statement,Supports,Sensitivity/Response,SENSITIVITY,SUPPORTS_ASSERTION,SENSITIVITY,SOURCE_ALIGNED,has_evidence_statement
GCA3-ee43d914b678e95f30bfbfcb,gca/3.0/evidence-to-intervention,Supports,Sensitivity/Response,SENSITIVITY,SUPPORTS_ASSERTION,SENSITIVITY,SOURCE_ALIGNED,associated_with_sensitivity_to
GCA3-2e2c3a9c9170659a38bb64a0,gca/3.0/evidence-statement,Supports,Resistance,RESISTANCE,SUPPORTS_ASSERTION,RESISTANCE,SOURCE_ALIGNED,has_evidence_statement
GCA3-9a0ff4e5cf9d33063ef9ed7f,gca/3.0/evidence-to-intervention,Supports,Resistance,RESISTANCE,SUPPORTS_ASSERTION,RESISTANCE,SOURCE_ALIGNED,associated_with_resistance_to
GCA3-5cda02e0aff25b454ad797b5,gca/3.0/evidence-statement,Supports,Resistance,RESISTANCE,SUPPORTS_ASSERTION,RESISTANCE,SOURCE_ALIGNED,has_evidence_statement
GCA3-d94d877f360ae780aae5f782,gca/3.0/evidence-to-intervention,Supports,Resistance,RESISTANCE,SUPPORTS_ASSERTION,RESISTANCE,SOURCE_ALIGNED,associated_with_resistance_to
GCA3-cba1fadc58837e81a36c7166,gca/3.0/evidence-statement,Supports,Resistance,RESISTANCE,SUPPORTS_ASSERTION,RESISTANCE,SOURCE_ALIGNED,has_evidence_statement
GCA3-31b558fd35bdfaf4fc81dc00,gca/3.0/evidence-to-intervention,Supports,Resistance,RESISTANCE,SUPPORTS_ASSERTION,RESISTANCE,SOURCE_ALIGNED,associated_with_resistance_to
GCA3-eb876ca4b885e2e85e5f2c5c,gca/3.0/evidence-statement,Does Not Support,Resistance,RESISTANCE,DOES_NOT_SUPPORT_ASSERTION,,SOURCE_DOES_NOT_SUPPORT,has_evidence_statement
GCA3-b4cc7c9a50b1aadcd17e28e7,gca/3.0/evidence-to-intervention,Does Not Support,Resistance,RESISTANCE,DOES_NOT_SUPPORT_ASSERTION,,SOURCE_DOES_NOT_SUPPORT,associated_with_resistance_to
GCA3-7277efc535ee508a68f049b4,gca/3.0/evidence-statement,Does Not Support,Resistance,RESISTANCE,DOES_NOT_SUPPORT_ASSERTION,,SOURCE_DOES_NOT_SUPPORT,has_evidence_statement
GCA3-e3efde471b24517858491a09,gca/3.0/evidence-to-intervention,Does Not Support,Resistance,RESISTANCE,DOES_NOT_SUPPORT_ASSERTION,,SOURCE_DOES_NOT_SUPPORT,associated_with_resistance_to
GCA3-a47d674fc4fb9abbadc45c21,gca/3.0/evidence-statement,Supports,Poor Outcome,POOR_OUTCOME,SUPPORTS_ASSERTION,POOR_OUTCOME,SOURCE_ALIGNED,has_evidence_statement
GCA3-7122eb5391e000241d0777eb,gca/3.0/evidence-statement,Does Not Support,Resistance,RESISTANCE,DOES_NOT_SUPPORT_ASSERTION,,SOURCE_DOES_NOT_SUPPORT,has_evidence_statement
GCA3-e53f245a61f4ecfae690fa46,gca/3.0/evidence-statement,Supports,Poor Outcome,POOR_OUTCOME,SUPPORTS_ASSERTION,POOR_OUTCOME,SOURCE_ALIGNED,has_evidence_statement
GCA3-86830bdfa0ded6a0ad52a478,gca/3.0/evidence-statement,Supports,Positive,POSITIVE,SUPPORTS_ASSERTION,POSITIVE,SOURCE_ALIGNED,has_evidence_statement
GCA3-8899d5c452dbb05e2d1c614b,gca/3.0/evidence-statement,Supports,Resistance,RESISTANCE,SUPPORTS_ASSERTION,RESISTANCE,SOURCE_ALIGNED,has_evidence_statement
GCA3-eef394526365204ec20a6bba,gca/3.0/evidence-to-intervention,Supports,Resistance,RESISTANCE,SUPPORTS_ASSERTION,RESISTANCE,SOURCE_ALIGNED,associated_with_resistance_to
GCA3-7026df0a26bc584fe7a19676,gca/3.0/evidence-statement,Supports,Resistance,RESISTANCE,SUPPORTS_ASSERTION,RESISTANCE,SOURCE_ALIGNED,has_evidence_statement
GCA3-e5abe2a6e7b5eef20095620a,gca/3.0/evidence-to-intervention,Supports,Resistance,RESISTANCE,SUPPORTS_ASSERTION,RESISTANCE,SOURCE_ALIGNED,associated_with_resistance_to
GCA3-b4d89bbd1d6dbe466d538b75,gca/3.0/evidence-statement,Supports,Resistance,RESISTANCE,SUPPORTS_ASSERTION,RESISTANCE,SOURCE_ALIGNED,has_evidence_statement
GCA3-3390bff7b8a48111e611b558,gca/3.0/evidence-to-intervention,Supports,Resistance,RESISTANCE,SUPPORTS_ASSERTION,RESISTANCE,SOURCE_ALIGNED,associated_with_resistance_to
GCA3-db984c4f1f8f3278ab80c6ad,gca/3.0/evidence-statement,Supports,Sensitivity/Response,SENSITIVITY,SUPPORTS_ASSERTION,SENSITIVITY,SOURCE_ALIGNED,has_evidence_statement
GCA3-5c882fd8c911a320104f24f2,gca/3.0/evidence-to-intervention,Supports,Sensitivity/Response,SENSITIVITY,SUPPORTS_ASSERTION,SENSITIVITY,SOURCE_ALIGNED,associated_with_sensitivity_to
GCA3-a9bea3c677468ade9e8cc1f0,gca/3.0/evidence-statement,Supports,Sensitivity/Response,SENSITIVITY,SUPPORTS_ASSERTION,SENSITIVITY,SOURCE_ALIGNED,has_evidence_statement
GCA3-06f6d66cc0d797d86b4d6a98,gca/3.0/evidence-to-intervention,Supports,Sensitivity/Response,SENSITIVITY,SUPPORTS_ASSERTION,SENSITIVITY,SOURCE_ALIGNED,associated_with_sensitivity_to
GCA3-860efae1cd16385730e1f881,gca/3.0/evidence-statement,Supports,Resistance,RESISTANCE,SUPPORTS_ASSERTION,RESISTANCE,SOURCE_ALIGNED,has_evidence_statement
GCA3-fd914a3825454e3007f5ed5a,gca/3.0/evidence-to-intervention,Supports,Resistance,RESISTANCE,SUPPORTS_ASSERTION,RESISTANCE,SOURCE_ALIGNED,associated_with_resistance_to
GCA3-c48e92d234c6b62d473be607,gca/3.0/evidence-statement,Supports,Resistance,RESISTANCE,SUPPORTS_ASSERTION,RESISTANCE,SOURCE_ALIGNED,has_evidence_statement
GCA3-d0b41dcee1616f579ca9f8a2,gca/3.0/evidence-to-intervention,Supports,Resistance,RESISTANCE,SUPPORTS_ASSERTION,RESISTANCE,SOURCE_ALIGNED,associated_with_resistance_to
GCA3-a2a6ed5a2ee412fc4336abb8,gca/3.0/evidence-statement,Supports,Poor Outcome,POOR_OUTCOME,SUPPORTS_ASSERTION,POOR_OUTCOME,SOURCE_ALIGNED,has_evidence_statement
GCA3-5b900a6806bd716c273eaf2d,gca/3.0/evidence-statement,Supports,Sensitivity/Response,SENSITIVITY,SUPPORTS_ASSERTION,SENSITIVITY,SOURCE_ALIGNED,has_evidence_statement
GCA3-b433bdfa74c4a96ba53f7af2,gca/3.0/evidence-to-intervention,Supports,Sensitivity/Response,SENSITIVITY,SUPPORTS_ASSERTION,SENSITIVITY,SOURCE_ALIGNED,associated_with_sensitivity_to
GCA3-6cec181f49e056a2847f13b8,gca/3.0/evidence-statement,Supports,Resistance,RESISTANCE,SUPPORTS_ASSERTION,RESISTANCE,SOURCE_ALIGNED,has_evidence_statement
